customer_id,first_name,last_name,age,gender,country,education_level,marital_status,income_usd,signup_date,tenure_months,has_credit_card,is_active_member,num_products,branch_id
CUST000055,David,Hernandez,56,FEMALE,USA,High School,Single,24200.0,2021-10-16,38,0,0,2,BR011
CUST002973,Donald,Martinez,42,O,USA,Master,Widowed,46800.0,2023/02/14,22,0,1,2,BR013
CUST003336,Daniel,Smith,42,m,USA,Master,Married,31500.0,16/05/2019,67,1,1,2,BR002
CUST000947,Barbara,Miller,38,MALE,USA,Vocational,Married,38800.0,2019-08-26,64,1,0,2,BR013
CUST003294,Jessica,Anderson,60,FEMALE,USA,Master,Single,30000.0,2019/06/12,66,1,0,3,BR009
CUST002162,Joseph,Hernandez,29,F,USA,High School,Married,89400.0,2017/06/17,90,1,0,2,BR011
CUST003058,Lisa,Thompson,52,FEMALE,USA,Bachelor,Married,40600.0,2020-09-08,51,1,0,1,BR004
CUST000769,Elizabeth,Hernandez,46,Male,USA,Master,Married,34500.0,21-Nov-2022,25,0,1,3,BR010
CUST004761,Anthony,Gonzalez,48,m,USA,Bachelor,Married,96700.0,19-Nov-2017,85,1,0,1,BR005
CUST003496,Mark,Martin,70,Male,USA,Bachelor,Widowed,22600.0,01/02/2018,82,1,1,2,BR015
CUST000286,Margaret,Thompson,48,M,USA,Master,Married,47500.0,04/07/2016,104,0,1,1,BR005
CUST004999,Mark,Clark,33,MALE,USA,High School,Married,73800.0,12/25/2019,60,1,1,1,BR020
CUST004504,Lisa,Gonzalez,34,FEMALE,USA,Bachelor,Single,40500.0,2015/06/14,114,1,0,3,BR020
CUST002333,Susan,Davis,18,m,USA,High School,Single,71700.0,2015/07/06,113,0,1,2,BR005
CUST002718,Betty,Thomas,42,Female,USA,Master,Married,52900.0,2015-01-16,119,0,1,1,BR015
CUST002080,Richard,Rodriguez,52,f,USA,Bachelor,Married,48800.0,20/02/2015,118,1,1,1,BR015
CUST003390,Mary,Robinson,38,male,USA,,Single,18100.0,2019-05-12,67,1,1,3,BR013
CUST000723,Mary,Williams,53,M,USA,High School,Single,32500.0,28/01/2016,107,1,1,2,BR016
CUST000952,David,Anderson,47,M,USA,High School,Married,40000.0,10/05/2024,7,1,1,1,BR019
CUST004421,Daniel,Johnson,44,FEMALE,USA,High School,Divorced,49500.0,12/21/2019,60,1,0,4,BR001
CUST002263,Betty,Robinson,54,MALE,USA,Master,Widowed,49400.0,2018/04/19,80,1,0,1,BR015
CUST000990,Patricia,Ramirez,57,FEMALE,USA,High School,Single,,27/11/2018,73,1,0,1,BR012
CUST003213,Nancy,Perez,20,female,USA,Vocational,,129000.0,15/10/2015,110,1,0,1,BR015
 cust001760 ,Karen,Martinez,87,male,USA,Master,Single,43900.0,10-Apr-2017,92,1,0,1,BR009
CUST004158,David,Thomas,30,FEMALE,USA,Master,Married,32600.0,2018/09/13,75,0,0,3,BR014
CUST001725,Betty,White,37,FEMALE,USA,Bachelor,Married,82100.0,2020/04/21,56,1,1,1,BR020
CUST000342,Matthew,Sanchez,58,OTHER,USA,Vocational,Single,49100.0,26/10/2018,74,1,0,3,BR003
CUST003702,Christopher,Hernandez,55,m,USA,Bachelor,Single,29100.0,2015-04-14,116,1,0,3,BR019
CUST000689,Mary,Anderson,31,Other,USA,Vocational,Single,35100.0,11/05/2024,7,1,0,3,BR009
CUST003433,Daniel,Wilson,46,Female,USA,Bachelor,Married,110400.0,26-Feb-2024,10,1,0,3,BR015
CUST000967,Barbara,Taylor,62,m,USA,High School,Single,,16-Jul-2020,53,0,1,3,BR015
CUST004786,Elizabeth,Thompson,32,male,USA,High School,Married,45000.0,2023-03-22,21,1,1,3,BR013
CUST002204,Mark,Gonzalez,72,female,USA,Master,Married,29200.0,2016/09/08,99,0,0,3,BR004
CUST002714,David,Garcia,48,Female,USA,Bachelor,Single,51500.0,04/13/2018,80,0,1,1,BR001
CUST003573,William,Johnson,46,Female,USA,Vocational,Married,50100.0,2024-06-05,6,1,1,2,BR001
CUST001991,Richard,Garcia,38,FEMALE,USA,High School,Married,38100.0,2019-10-29,62,1,0,3,BR001
CUST004121,Mary,Taylor,60,m,USA,Bachelor,Widowed,70000.0,21-Feb-2020,58,1,0,2,BR013
CUST004153,Barbara,Hernandez,53,M,USA,High School,Married,30500.0,16/06/2024,6,1,1,1,BR002
CUST004802,James,Anderson,39,F,USA,Vocational,Single,44700.0,15/01/2024,11,1,0,1,BR013
CUST003601,Richard,Williams,55,FEMALE,USA,Master,Married,,12-Oct-2020,50,1,0,2,BR013
CUST004623,Steven,Moore,32,F,USA,Bachelor,Married,42200.0,2016/05/15,103,1,0,1,BR013
CUST004643,Patricia,Williams,51,f,USA,Bachelor,Single,45165.24754405878,2022-03-18,33,0,1,1,BR014
CUST004512,Anthony,Lopez,50,FEMALE,USA,Master,Married,58300.0,12/06/2019,66,1,0,2,BR012
CUST000386,Betty,Lee,47,f,USA,High School,Married,,07/11/2024,5,1,0,2,BR007
CUST004425,David,Robinson,74,male,USA,High School,Single,47100.0,2022/07/20,29,1,1,1,BR008
CUST004625,Christopher,Ramirez,50,MALE,USA,High School,Divorced,142200.0,07/16/2017,89,1,1,1,BR002
CUST000537,James,Lee,48,f,USA,High School,Married,59600.0,08/12/2023,12,1,1,4,BR018
CUST004723,Patricia,Hernandez,79,F,USA,Bachelor,Married,60200.0,18/03/2022,33,1,1,1,BR018
CUST003508,Robert,Brown,44,MALE,USA,Master,Single,91900.0,07/30/2015,113,1,1,3,BR017
CUST000202,Patricia,Hernandez,25,M,USA,Master,Single,20100.0,2015/10/28,110,1,1,2,BR007
CUST001333,Patricia,Wilson,52,Female,USA,Bachelor,Married,32300.0,23/11/2018,73,1,1,1,BR010
 cust003503 ,Daniel,Williams,36,Female,USA,High School,Married,52700.0,26-Feb-2020,58,1,1,1,BR018
CUST002709,Barbara,Moore,61,Female,USA,High School,Divorced,76500.0,2017/07/31,89,0,0,3,BR001
 cust004022 ,Thomas,Ramirez,38,female,USA,Master,Single,31000.0,2017-10-08,86,1,0,2,BR002
CUST001855,Mary,Garcia,49,f,USA,,Married,70200.0,2022-07-18,29,1,1,1,BR002
CUST004525,Karen,Jackson,45,Male,USA,Master,Married,58200.0,08/04/2022,28,1,0,2,BR004
CUST002873,Nancy,Lopez,56,MALE,USA,Bachelor,Married,56100.0,2017-04-06,92,1,0,3,BR020
CUST003031,Matthew,Rodriguez,64,M,USA,High School,Widowed,46800.0,2024-10-27,2,0,0,3,BR009
CUST001206,Steven,Anderson,24,Male,USA,Bachelor,Single,51800.0,2015/12/07,108,1,1,2,BR016
CUST001646,Linda,Anderson,21,M,USA,Master,Married,31500.0,07-Jun-2024,6,1,0,1,BR019
CUST003418,Christopher,Thompson,53,Female,USA,High School,Married,39800.0,2015/12/23,108,0,0,1,BR012
CUST003477,Matthew,Lewis,56,f,USA,Bachelor,Married,61300.0,2018-03-26,81,1,1,2,BR012
CUST002862,Richard,Smith,35,F,USA,Bachelor,Divorced,42700.0,13/05/2021,43,1,1,4,BR013
CUST001793,Robert,Davis,40,MALE,USA,High School,Married,74800.0,24/08/2017,88,1,1,2,BR017
CUST003798,Barbara,Taylor,47,Male,USA,Bachelor,Single,55700.0,2015-12-13,108,0,0,1,BR006
CUST003369,Lisa,Harris,31,m,USA,Vocational,Married,143100.0,12/12/2020,48,1,0,2,BR010
CUST003368,Michael,Lopez,41,m,USA,High School,Divorced,50800.0,11/17/2019,61,1,0,1,BR002
CUST003534,Joseph,Harris,51,OTHER,USA,Vocational,Married,21300.0,2024-10-20,2,1,1,2,BR018
CUST004448,Thomas,Moore,41,Female,USA,High School,Divorced,89200.0,01/15/2020,59,1,1,1,BR016
CUST003450,Christopher,Sanchez,57,FEMALE,USA,Master,Single,54400.0,07/11/2021,41,1,1,3,BR014
CUST000604,Sarah,Moore,52,M,USA,Master,Single,88900.0,15/05/2018,79,1,0,1,BR018
CUST003057,Daniel,Williams,49,m,USA,High School,Divorced,48300.0,21/05/2022,31,0,1,3,BR014
CUST004415,Joseph,Martinez,30,Female,USA,High School,Married,59400.0,2024-08-20,4,1,1,3,BR004
CUST000127,Robert,Davis,50,f,USA,Vocational,Married,72300.0,09/08/2023,15,0,1,3,BR003
CUST003877,William,Robinson,30,Male,USA,Bachelor,Married,31000.0,08-Oct-2024,2,0,1,3,BR007
CUST002936,Jennifer,Lopez,48,FEMALE,USA,High School,Widowed,26800.0,2023/12/09,12,0,0,1,BR015
CUST003532,Daniel,Martinez,50,Female,USA,High School,Single,,2015-08-12,112,1,1,2,BR004
CUST002731,James,Harris,32,Male,USA,Vocational,Single,21000.0,05/29/2018,79,0,0,1,BR007
CUST000828,Sandra,Taylor,66,female,USA,Bachelor,Single,187000.0,23-May-2019,67,1,1,2,BR002
CUST001640,Jennifer,Thomas,35,F,USA,Vocational,Married,45400.0,2021/06/11,42,1,0,3,BR017
CUST000985,Margaret,Williams,43,FEMALE,USA,Master,Single,93000.0,2023/04/25,20,1,1,1,BR009
CUST003282,Joseph,Garcia,49,O,USA,High School,Single,59000.0,2019-02-10,70,0,0,1,BR020
CUST003864,Steven,Jackson,27,male,USA,Bachelor,Married,33625.860530778315,26/03/2022,33,0,1,1,BR002
CUST002189,Betty,Taylor,42,m,USA,Bachelor,Single,54200.0,2018/05/08,79,0,1,3,BR007
CUST004670,Jennifer,Johnson,29,M,USA,Master,Single,61600.0,26-Nov-2024,1,1,1,2,BR007
CUST002444,Michael,Taylor,33,Female,USA,Master,Single,33800.0,2017-04-09,92,1,1,1,BR008
CUST000363,Thomas,Anderson,58,M,USA,Bachelor,Single,64600.0,2015-03-25,117,1,0,2,BR008
CUST002350,Jennifer,Brown,69,Female,USA,High School,Widowed,52400.0,09/01/2024,11,1,1,2,BR002
CUST000346,Jennifer,Taylor,48,FEMALE,USA,Master,Single,44100.0,2021-07-09,41,1,0,3,BR019
CUST000815,Mary,Jones,18,MALE,USA,High School,Single,61300.0,25/02/2020,58,1,1,2,BR020
CUST003206,Nancy,Martin,52,f,USA,Master,Single,19100.0,25/12/2016,96,0,1,4,BR014
CUST004212,Sarah,Martinez,53,m,USA,Master,Married,55200.0,2021/04/15,44,1,1,1,BR007
CUST004855,Betty,Brown,32,male,USA,High School,Single,63900.0,2018/09/22,75,1,0,2,BR007
CUST003326,Nancy,Wilson,41,male,USA,Bachelor,Single,72300.0,2019/02/26,70,0,1,1,BR013
CUST004107,Daniel,Lewis,62,female,USA,Master,Married,49400.0,06-Aug-2022,28,1,1,1,BR017
CUST002117,David,Taylor,78,f,USA,High School,Divorced,49900.0,02/02/2017,94,0,1,3,BR018
CUST001835,Sarah,Martin,25,M,USA,Master,Widowed,50100.0,06/09/2021,39,0,0,1,BR013
CUST000794,Susan,Lewis,51,M,USA,Vocational,Divorced,65200.0,2022-12-25,24,1,1,1,BR013
CUST004814,David,Clark,36,MALE,USA,Bachelor,Single,126700.0,2016/09/03,99,0,0,2,BR014
CUST002675,Karen,Martin,23,F,USA,Bachelor,Divorced,,09/24/2018,75,0,1,3,BR017
CUST000095,Nancy,Miller,31,M,USA,Bachelor,Single,49600.0,2024/09/28,3,1,0,2,BR012
CUST003757,Barbara,Wilson,59,M,USA,,Widowed,44700.0,23-Mar-2019,69,1,1,1,BR001
CUST002892,Sandra,Johnson,24,Male,USA,Vocational,Married,39400.0,2020-06-11,54,1,1,2,BR003
CUST002372,William,Moore,57,FEMALE,USA,High School,Married,71100.0,08/19/2019,64,1,1,2,BR001
 cust004201 ,Steven,Johnson,46,female,USA,High School,Married,67400.0,12/21/2023,12,1,1,4,BR013
CUST004487,Robert,Rodriguez,38,Female,USA,High School,Single,39800.0,07/12/2021,36,0,1,2,BR020
CUST003229,William,Miller,59,female,USA,Bachelor,Divorced,74400.0,09/05/2021,43,0,1,1,BR010
CUST002854,Betty,Martin,91,male,USA,Bachelor,Married,37700.0,06/12/2023,18,1,0,3,BR012
CUST002913,David,Jackson,26,Female,USA,,Married,52000.0,2024-08-28,4,1,1,1,BR016
CUST001866,Joseph,Sanchez,18,F,USA,Bachelor,Married,56000.0,11/09/2020,49,1,0,1,BR015
CUST001858,Mary,Lee,55,F,USA,Master,Married,64400.0,08-Jan-2016,107,1,1,1,BR012
CUST002646,Nancy,Johnson,36,female,USA,Master,Single,30500.0,2022/03/08,33,1,1,3,BR004
CUST002244,Daniel,Thompson,18,f,USA,Bachelor,Married,47300.0,2020/08/22,52,1,1,2,BR010
CUST002337,Richard,Robinson,42,F,USA,High School,Single,49300.0,21-Jul-2020,53,1,1,1,BR008
CUST000951,Barbara,Thomas,69,m,USA,Bachelor,,45500.0,31/03/2024,9,0,1,1,BR009
CUST003069,Barbara,Rodriguez,26,F,USA,Bachelor,Divorced,37500.0,2017/09/09,87,1,0,2,BR018
CUST001121,Steven,Wilson,32,FEMALE,USA,High School,Married,36200.0,2024/01/27,11,1,0,3,BR009
CUST002598,Elizabeth,Smith,42,Male,USA,Bachelor,Married,68000.0,07/31/2023,17,1,1,3,BR007
CUST002205,Sarah,Garcia,32,f,USA,High School,Single,69300.0,09/26/2016,99,1,1,1,BR011
CUST000420,Nancy,Brown,51,M,USA,Master,Married,31200.0,28-Jul-2021,41,1,1,1,BR010
CUST000923,Jennifer,Clark,62,female,USA,Bachelor,Widowed,42800.0,2022/02/17,34,1,1,1,BR007
CUST001255,Jennifer,Lewis,44,female,USA,Bachelor,Divorced,29300.0,30-Aug-2020,52,1,1,2,BR009
CUST000478,Mark,Anderson,51,M,USA,PhD,Divorced,37300.0,10/31/2021,38,1,1,1,BR001
CUST002036,Anthony,Rodriguez,30,Male,USA,Bachelor,Single,48100.0,14/09/2015,111,1,1,1,BR014
CUST001203,Jennifer,Thomas,42,Female,USA,Bachelor,Married,69600.0,2023-07-31,17,1,0,3,BR004
CUST002627,Jennifer,Davis,40,FEMALE,USA,High School,Married,57600.0,2016-05-13,103,1,1,1,BR018
CUST004878,Patricia,Sanchez,69,F,USA,Master,Single,54500.0,26/02/2015,118,0,0,3,BR017
CUST001971,Patricia,Lopez,48,f,USA,Bachelor,Married,34500.0,2020-03-14,57,1,1,1,BR016
CUST003111,Linda,Miller,50,Other,USA,High School,Widowed,35700.0,2024/08/29,4,1,0,1,BR014
CUST004019,Steven,Perez,42,m,USA,PhD,Single,27000.0,2018-11-19,73,1,0,2,BR008
 cust002152 ,Donald,Lee,31,male,USA,High School,Single,111000.0,07/12/2020,48,1,1,1,BR012
CUST003688,Michael,Johnson,43,MALE,USA,Bachelor,Married,44900.0,22/04/2019,68,0,0,4,BR013
CUST001998,Patricia,Johnson,28,male,USA,Bachelor,Married,32400.0,25/10/2023,14,0,1,2,BR006
CUST004034,Lisa,Johnson,23,Female,USA,Bachelor,Single,57200.0,2017/04/14,92,0,1,1,BR001
CUST003055,Matthew,Gonzalez,41,Female,USA,PhD,Married,23700.0,09/06/2019,66,1,1,4,BR004
CUST001249,Mary,White,71,Male,USA,High School,Divorced,44300.0,09/21/2021,39,1,1,3,BR010
CUST002193,Matthew,Lee,46,Male,USA,Vocational,Widowed,43000.0,2023-05-20,19,1,0,1,BR005
CUST002713,Linda,Rodriguez,19,Male,USA,Master,Single,61500.0,2024-10-07,2,0,1,1,BR013
CUST000993,Michael,Williams,39,f,USA,PhD,Single,32900.0,07/09/2018,75,0,0,1,BR005
CUST002191,Daniel,Smith,37,m,USA,Bachelor,Single,54100.0,2016/05/29,103,1,0,1,BR004
CUST003763,Richard,Lee,51,f,USA,High School,Divorced,,2019-01-10,71,1,1,2,BR007
CUST003598,Susan,White,67,m,USA,PhD,Married,83400.0,2015-03-13,117,1,0,2,BR013
CUST001319,Margaret,Martin,43,FEMALE,USA,Bachelor,Single,39800.0,16-Apr-2017,92,1,0,1,BR002
CUST001864,Anthony,Robinson,27,female,USA,Vocational,Single,45000.0,2023/05/19,19,0,1,2,BR016
CUST002344,Richard,Williams,48,f,USA,Bachelor,,85100.0,07/09/2019,63,0,0,2,BR011
CUST002450,Mary,Rodriguez,18,FEMALE,USA,Bachelor,Married,71200.0,10-Dec-2019,60,1,0,1,BR015
CUST002137,Joseph,Taylor,31,m,USA,High School,Widowed,33300.0,2015-04-17,116,1,1,1,BR008
CUST001066,Lisa,Sanchez,48,f,USA,Bachelor,Married,32000.0,2023-08-30,16,1,0,3,BR002
CUST001055,David,Robinson,35,M,USA,Bachelor,Married,77311.62073302825,25/04/2023,20,1,1,2,BR017
CUST004228,Jessica,Wilson,48,FEMALE,USA,High School,Married,122400.0,20-Apr-2020,56,0,0,2,BR020
CUST002622,James,Williams,30,Male,USA,Master,Single,,10/17/2015,110,1,0,1,BR020
CUST000078,Joseph,Wilson,45,M,USA,Bachelor,Married,65800.0,2021/08/25,40,0,1,2,BR001
CUST002899,Lisa,Harris,27,female,USA,High School,Married,28800.0,05/21/2021,43,1,0,2,BR002
CUST001315,Susan,Harris,48,Female,USA,Bachelor,Married,39700.0,23/01/2017,95,0,0,2,BR001
CUST002085,Robert,Ramirez,46,M,USA,High School,Married,29400.0,01/24/2017,95,1,1,1,BR009
CUST000873,Matthew,Harris,28,f,USA,Bachelor,Divorced,18100.0,2016-03-19,105,0,1,3,BR006
CUST003851,Richard,Williams,27,female,USA,Master,Single,60000.0,10/22/2021,38,1,1,2,BR003
CUST004847,Margaret,Perez,23,Male,USA,High School,Widowed,77300.0,25-Jul-2018,77,0,0,2,BR002
CUST002966,Thomas,Miller,50,FEMALE,USA,Bachelor,Single,42600.0,25-Oct-2023,14,1,0,1,BR012
CUST003392,Christopher,Jones,57,MALE,USA,High School,Married,43100.0,07-Oct-2024,2,1,1,3,BR003
CUST002561,Margaret,Gonzalez,79,m,USA,Vocational,Single,55800.0,19/12/2020,48,1,1,1,BR010
CUST004957,Patricia,Moore,39,female,USA,Master,Married,73500.0,2017-02-27,94,1,1,1,BR014
CUST002636,Steven,Miller,43,male,USA,Bachelor,Single,27000.0,2018/01/23,83,1,1,3,BR019
CUST003531,Mary,Anderson,48,Female,USA,Vocational,Divorced,86400.0,2016/08/30,100,0,0,1,BR005
CUST000376,Mary,Miller,33,Male,USA,Bachelor,Single,54600.0,2020/11/13,49,1,0,3,BR004
CUST001909,Joseph,Sanchez,40,MALE,USA,,Single,57900.0,2018/01/31,83,1,0,2,BR011
CUST004387,Matthew,Miller,46,M,USA,Bachelor,Single,20200.0,24-Sep-2016,99,1,1,1,BR002
CUST004820,Susan,Martin,18,Female,USA,Vocational,Single,36800.0,2015-06-29,114,0,1,1,BR018
CUST004028,Donald,Miller,45,O,USA,Bachelor,,48000.0,2016/05/26,103,1,1,2,BR017
CUST001605,Steven,Lewis,35,M,USA,Bachelor,Divorced,38900.0,2018-12-11,72,1,0,3,BR014
CUST001119,Donald,Lewis,41,Female,USA,Bachelor,Married,59600.0,2022/05/30,31,1,0,2,BR005
CUST003678,David,Thompson,51,Female,USA,Bachelor,Divorced,47200.0,2019-03-17,69,0,1,2,BR004
CUST003491,Joseph,Sanchez,41,MALE,USA,High School,Single,24700.0,24-Jun-2015,114,0,1,3,BR004
CUST004924,David,Jackson,53,MALE,USA,Bachelor,Single,,09/12/2016,99,0,1,2,BR010
CUST002959,Susan,Sanchez,75,O,USA,Bachelor,Widowed,28300.0,2019-12-10,60,1,0,1,BR018
CUST001995,Mary,Brown,24,Male,USA,Bachelor,Single,,06/14/2015,114,1,0,3,BR016
CUST003923,Richard,Harris,50,M,USA,Bachelor,Married,52300.0,2019-07-17,65,0,0,2,BR018
CUST004410,Susan,Martin,65,M,USA,High School,Married,39800.0,2015-11-08,109,0,1,1,BR015
 cust002377 ,Michael,Robinson,21,male,USA,Master,Single,29900.0,2018-06-22,78,1,0,1,BR020
CUST001343,Joseph,Rodriguez,26,FEMALE,USA,Bachelor,Married,115700.0,22/01/2018,83,1,0,1,BR013
CUST000321,Sarah,Hernandez,68,MALE,USA,Master,Single,53300.0,2018/07/18,77,1,0,2,BR006
CUST001620,Christopher,Jones,61,f,USA,High School,Married,40200.0,21-Dec-2017,84,1,1,4,BR005
 cust003714 ,Daniel,Lopez,59,FEMALE,USA,High School,Divorced,146500.0,2024-05-13,7,1,1,2,BR009
CUST002061,Patricia,Harris,40,female,USA,Bachelor,Single,82500.0,12/11/2024,1,1,0,3,BR001
CUST002220,Thomas,Ramirez,49,m,USA,High School,,42400.0,11-Jul-2018,77,1,0,2,BR015
CUST001674,James,Moore,63,MALE,USA,High School,Married,52500.0,2022/01/08,35,1,1,1,BR014
CUST000261,Christopher,Anderson,34,f,USA,Master,Married,45000.0,06-Aug-2021,40,0,0,3,BR010
CUST004472,Lisa,Garcia,44,F,USA,Master,Married,45000.0,2023-03-28,21,1,0,2,BR012
CUST002040,James,Martinez,28,male,USA,High School,Divorced,,14/11/2016,97,0,1,3,BR017
CUST000902,Steven,Rodriguez,51,male,USA,Vocational,Divorced,26300.0,2021-01-14,47,0,0,1,BR012
CUST003745,Patricia,Thompson,42,F,USA,High School,Divorced,65800.0,2023/01/26,23,1,1,2,BR005
CUST002027,Elizabeth,Clark,38,m,USA,Bachelor,Married,34000.0,2022-04-21,32,1,0,1,BR001
CUST004235,David,Clark,48,F,USA,,Widowed,82600.0,06/06/2016,102,1,1,1,BR018
CUST001918,Anthony,Lee,30,Male,USA,Master,Married,205200.0,26-Aug-2017,88,1,0,1,BR014
CUST001829,Linda,Jones,67,FEMALE,USA,Vocational,Married,65800.0,13/04/2020,56,1,1,3,BR013
CUST001574,Jessica,Hernandez,34,MALE,USA,Master,Widowed,40800.0,21/02/2017,94,0,0,1,BR016
CUST004449,Matthew,Wilson,36,m,USA,High School,Married,91900.0,2016/01/20,107,1,0,1,BR018
CUST004209,Lisa,Jones,71,female,USA,Vocational,Married,40900.0,01/28/2019,71,1,1,1,BR015
CUST000225,Steven,Williams,34,Female,USA,Bachelor,Married,142100.0,25/11/2015,109,1,0,1,BR019
CUST000724,Joseph,Lee,42,Female,USA,Bachelor,Widowed,29400.0,30/07/2022,29,0,0,3,BR005
 cust004541 ,James,Davis,60,M,USA,High School,Single,48200.0,05/04/2021,43,1,1,2,BR002
 cust001142 ,Nancy,Davis,59,m,USA,Bachelor,Widowed,71000.0,12/30/2023,12,1,1,1,BR004
CUST002763,William,Davis,41,FEMALE,USA,Vocational,Widowed,,2017/02/28,94,1,1,1,BR016
CUST000847,Jessica,Smith,50,female,USA,Bachelor,Single,109600.0,2022-08-31,28,1,0,3,BR005
CUST004290,Michael,Martinez,42,M,USA,Bachelor,,97600.0,08/05/2017,91,1,1,1,BR017
CUST002552,Robert,Perez,46,male,USA,Bachelor,Divorced,52700.0,23/04/2015,116,0,0,1,BR013
CUST002929,Nancy,Jones,39,FEMALE,USA,Vocational,Married,41200.0,12/03/2017,93,0,1,3,BR007
CUST000118,Matthew,Davis,27,Female,USA,High School,Married,37700.0,16-Mar-2019,69,1,1,3,BR005
CUST000646,Joseph,White,50,m,USA,,Single,93600.0,2023/03/11,21,1,0,1,BR009
CUST000004,Elizabeth,Moore,62,m,USA,Master,Married,90200.0,09/10/2022,27,1,1,1,BR003
CUST004171,Jennifer,Jones,63,male,USA,Bachelor,Divorced,56800.0,17-Oct-2015,110,0,0,1,BR017
 cust000468 ,Matthew,Jones,28,MALE,USA,Bachelor,Married,50400.0,2016/01/31,107,1,0,1,BR012
CUST000006,Christopher,Ramirez,32,F,USA,PhD,Married,18900.0,06-Feb-2020,58,1,1,2,BR010
CUST000920,Lisa,Harris,46,m,USA,High School,Married,60300.0,26-Aug-2020,52,1,0,1,BR013
CUST002596,Barbara,Rodriguez,32,F,USA,High School,,,03/18/2020,57,1,1,4,BR001
CUST001064,Linda,Clark,21,F,USA,High School,Single,53300.0,22-Aug-2019,64,0,0,2,BR003
CUST002591,Daniel,Hernandez,37,female,USA,Master,Single,26100.0,15-Jan-2022,35,1,0,1,BR002
 cust000243 ,David,Taylor,71,m,USA,Vocational,,67900.0,2021-01-05,47,0,0,2,BR017
CUST001161,Daniel,Garcia,28,m,USA,Vocational,,33000.0,2016/01/21,107,1,0,1,BR016
CUST002871,Susan,White,50,m,USA,High School,Widowed,37100.0,09/20/2017,87,0,0,3,BR002
CUST003736,Daniel,Thomas,39,female,USA,High School,Married,47000.0,2016/04/27,104,1,1,2,BR011
CUST002398,Mark,Taylor,40,F,USA,High School,Married,25000.0,2022/06/15,30,1,0,1,BR012
CUST003518,David,Martin,25,male,USA,High School,Single,29300.0,08/05/2018,76,0,0,3,BR009
 cust003422 ,Matthew,Jackson,66,f,USA,High School,Single,74900.0,2015-01-19,119,0,0,1,BR012
CUST002564,Susan,Davis,48,MALE,USA,Master,Married,25300.0,07/30/2020,53,1,1,3,BR017
CUST001606,Richard,Lee,53,male,USA,Master,Widowed,30200.0,06/30/2022,30,0,1,1,BR015
CUST004984,Steven,Wilson,35,male,USA,Master,Married,92800.0,2023-11-26,13,0,1,1,BR004
CUST002325,Barbara,Thompson,38,Female,USA,High School,Single,23200.0,22-Jun-2015,114,1,0,2,BR001
CUST002710,Sarah,Smith,29,MALE,USA,High School,Married,59700.0,23/01/2016,107,1,1,1,BR009
CUST004665,William,Rodriguez,49,F,USA,Master,Married,138000.0,13-Jan-2019,71,1,0,1,BR006
CUST001313,Jessica,Lewis,45,MALE,USA,Bachelor,Single,93600.0,04/03/2015,117,0,1,2,BR017
CUST003449,James,Robinson,42,female,USA,Master,Married,147000.0,2024-09-15,3,0,1,1,BR020
CUST003813,Mary,Hernandez,44,Male,USA,High School,Married,47000.0,2016-11-11,97,1,0,1,BR018
CUST004713,Barbara,Martinez,44,Male,USA,High School,Married,39000.0,30/06/2016,102,1,0,2,BR006
CUST002363,Sandra,Sanchez,43,Female,USA,High School,Married,,05/07/2024,5,1,1,3,BR002
CUST001976,Sandra,Johnson,41,male,USA,High School,Divorced,37300.0,2016-04-22,104,1,1,3,BR006
CUST003515,Susan,Ramirez,31,MALE,USA,,Single,55900.0,12/10/2016,96,0,0,1,BR014
CUST001762,Lisa,Garcia,46,FEMALE,USA,PhD,Single,35400.0,11/14/2017,85,1,0,2,BR004
CUST002740,Joseph,Anderson,56,f,USA,Master,Single,31800.0,26/10/2015,110,0,0,2,BR004
CUST004717,James,Lewis,40,m,USA,High School,Married,57500.0,31/08/2023,16,1,1,1,BR018
CUST002473,Linda,Anderson,48,f,USA,Vocational,Single,61000.0,2022/07/06,29,1,1,1,BR011
CUST004008,James,Johnson,60,FEMALE,USA,,Single,37900.0,10/11/2021,38,1,0,2,BR012
CUST001494,Sarah,White,50,M,USA,Master,Married,99400.0,11-Feb-2023,22,1,1,3,BR008
CUST004207,William,Anderson,63,F,USA,High School,Married,68500.0,11-Mar-2017,93,1,1,1,BR017
CUST002159,David,Moore,34,male,USA,Master,Single,56900.0,2019/09/03,63,1,1,2,BR018
CUST001170,Steven,Johnson,51,M,USA,High School,Divorced,56600.0,18-Dec-2022,24,1,0,2,BR007
CUST004572,Matthew,Johnson,57,F,USA,Master,Single,63800.0,11/23/2022,25,1,1,1,BR010
CUST000233,Donald,Harris,19,Male,USA,Master,Single,,09/09/2020,51,0,1,4,BR010
CUST000067,Christopher,Gonzalez,39,F,USA,High School,Single,31400.0,2018-10-13,74,1,0,1,BR002
CUST001604,Anthony,Rodriguez,46,male,USA,Bachelor,Single,65400.0,2021-10-23,38,1,0,3,BR016
CUST003284,Mary,White,53,Female,USA,Vocational,Single,32700.0,2020-04-12,56,1,1,2,BR009
CUST003597,Nancy,Thomas,20,FEMALE,USA,PhD,Divorced,62300.0,24-Jun-2024,6,1,1,1,BR019
CUST000126,Anthony,Clark,30,male,USA,Bachelor,Single,16800.0,2018-03-20,81,1,0,1,BR003
CUST001297,Lisa,Brown,30,F,USA,Vocational,Married,54400.0,28/03/2016,105,1,0,3,BR019
